HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.include,Input.url,Input.brand_identity,Input.source,Input.cb_id,Input.cb_desc,Input.logo_file,Input.logo_url,Answer.boring,Answer.charming,Answer.cheerful,Answer.confident,Answer.contemporary,Answer.cool,Answer.corporate,Answer.daring,Answer.dishonest,Answer.down-to-earth,Answer.exciting,Answer.familiar_with,Answer.family-oriented,Answer.favorability_rating,Answer.feminine,Answer.friendly,Answer.glamorous,Answer.good looking,Answer.hard working,Answer.honest,Answer.imaginative,Answer.independent,Answer.intelligent,Answer.leader,Answer.logo_consist,Answer.masculine,Answer.original,Answer.outdoorsy,Answer.purch_lik,Answer.purchased,Answer.real,Answer.reliable,Answer.rugged,Answer.secure,Answer.sentimental,Answer.sincere,Answer.small-town,Answer.smooth,Answer.spirited,Answer.successful,Answer.technical,Answer.tough,Answer.trendy,Answer.ugly,Answer.unique,Answer.up-to-date,Answer.upper class,Answer.western,Answer.wholesome,Answer.young,QC.Boring,QC.Dishonest,QC.Ugly,QC.SD,Approve,Reject
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,31QTRG6Q2VLQHT0TL5ZUNWYIV0MYP2,A2256DN6GN5K3N,Submitted,Sat Apr 15 20:53:46 PDT 2017,Sat Apr 15 20:57:17 PDT 2017,Mon Apr 17 20:57:17 PDT 2017,,,,211,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,1,2,2,2,2,1,3,2,1,2,2,0,2,1,1,2,3,2,2,1,2,2,3,3,1,1,1,0,1,0,1,2,1,2,1,2,1,1,2,3,2,0,1,0,2,2,4,2,2,1,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3N1FSUEFL781UPJJRPKS7DDMMGR4DG,A25R2OI9L2Q1OW,Submitted,Sun Apr 16 03:46:12 PDT 2017,Sun Apr 16 04:02:45 PDT 2017,Tue Apr 18 04:02:45 PDT 2017,,,,993,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,0,0,2,4,4,0,4,0,0,1,0,2,3,4,0,2,3,4,4,4,1,2,4,2,4,0,4,4,3,0,4,3,0,4,0,4,1,0,0,4,0,0,0,0,4,4,4,2,2,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,336KAV9KYS0UPMZNJ7OIRJQPKQ4Y2P,A2JPOXYZM5AJZZ,Submitted,Sun Apr 16 06:37:59 PDT 2017,Sun Apr 16 06:40:08 PDT 2017,Tue Apr 18 06:40:08 PDT 2017,,,,129,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,0,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3GLB5JMZFZ3H65C3MQMTG2APCM5DGJ,A2K1ESUAWL5M9,Submitted,Sun Apr 16 07:27:48 PDT 2017,Sun Apr 16 07:29:26 PDT 2017,Tue Apr 18 07:29:26 PDT 2017,,,,98,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,3,3,3,3,0,1,3,1,2,0,2,1,2,0,1,2,2,0,1,1,1,0,3,1,3,1,0,0,0,0,2,3,1,2,0,1,0,1,1,2,2,0,1,1,0,1,3,0,2,1,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3B837J3LDQ4EXK4ZZRBUA5AWFXIRSD,A2ULX4L3X6I952,Submitted,Sun Apr 16 01:00:21 PDT 2017,Sun Apr 16 01:03:52 PDT 2017,Tue Apr 18 01:03:52 PDT 2017,,,,211,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,2,2,1,3,1,1,3,2,1,4,1,1,2,2,0,2,0,1,3,2,1,1,3,4,3,0,2,0,2,0,2,2,0,2,3,3,1,2,2,4,1,0,0,0,2,2,4,1,2,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3LEIZ60CDL75UWUR025GFD75WQGZ97,A2WHC086WNUQNB,Submitted,Sun Apr 16 05:31:26 PDT 2017,Sun Apr 16 05:41:41 PDT 2017,Tue Apr 18 05:41:41 PDT 2017,,,,615,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,2,1,0,4,1,2,4,1,0,0,2,2,0,3,1,1,2,1,3,3,1,1,3,4,3,3,2,0,4,1,3,3,0,4,0,3,0,2,1,3,2,3,1,0,2,3,4,0,2,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3WT783CTPDPBAWYE68Z4VL1AB91BC0,A2XWD4PZM6JU0M,Submitted,Sun Apr 16 07:38:26 PDT 2017,Sun Apr 16 07:46:33 PDT 2017,Tue Apr 18 07:46:33 PDT 2017,,,,487,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,308Q0PEVBALJZ65H0YHUFI4F0EI9IQ,A2ZOM62DKMSWDK,Submitted,Sun Apr 16 07:17:00 PDT 2017,Sun Apr 16 07:21:57 PDT 2017,Tue Apr 18 07:21:57 PDT 2017,,,,297,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,0,2,2,4,3,3,4,3,2,2,3,1,2,2,0,2,2,0,4,2,3,4,4,4,2,0,3,0,2,0,3,3,0,4,2,3,2,2,2,4,3,4,3,0,3,4,4,2,2,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3I02618YA2E90KGOB425KBS5ZCCPUW,A31681CCEVDIH3,Submitted,Sat Apr 15 21:23:40 PDT 2017,Sat Apr 15 21:26:17 PDT 2017,Mon Apr 17 21:26:17 PDT 2017,,,,157,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,1,4,4,4,2,4,0,4,0,4,2,0,2,3,2,4,1,2,4,3,3,3,4,2,1,2,4,0,3,0,4,2,2,4,3,4,4,2,4,3,1,2,0,2,4,2,3,0,3,3,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3PIWWX1FJLE40T2W4ST7GDXI9X8JJU,A33CFLCMJNHHNC,Submitted,Sat Apr 15 21:01:21 PDT 2017,Sat Apr 15 21:03:17 PDT 2017,Mon Apr 17 21:03:17 PDT 2017,,,,116,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,1,0,1,2,0,0,3,0,0,2,0,0,2,2,0,1,0,0,1,1,0,0,2,1,4,0,0,0,2,0,2,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,1,1,0,FALSE,FALSE,FALSE,FALSE,x,
3P4C70TRMSOXHX2195FGBVNALCJLG7,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3EJJQNKU9TDP7BQJOXZV6R3U6MYRHP,A3FR652CP7WIQB,Submitted,Sat Apr 15 21:43:16 PDT 2017,Sat Apr 15 21:51:47 PDT 2017,Mon Apr 17 21:51:47 PDT 2017,,,,511,0% (0/0),0% (0/0),0% (0/0),berkshire-hathaway,2,http://www.berkshirehathaway.com/,"Berkshire Hathaway HomeServices is a real estate brokerage franchise network designed for today's real estate market. From first time home buyers to high-end residential markets to middle market communities to commercial real estate, our franchisees are down to earth, nimble and local experts. This network of members and agents wouldn't be a part of the Berkshire Hathaway HomeServices family if they weren't.",BD,berkshire,"Berkshire Group is a real estate investment management company distinguished by over four decades in the U.S. real estate markets, an integrated investment and operating platform, an experienced team, and an opportunistic approach to finding value on behalf of institutional investment clients, including pension funds, endowments and foundations, in the U.S. and around the world.",berkshire-hathaway.jpg,http://www.columbia.edu/~rtd2118/logos/berkshire-hathaway.jpg,3,0,0,1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,x,
