name,area,frac,r,g,b,color_label
the-hartford,1940,0.029880631,36.19020619,32.19742268,33.25154639,1
the-hartford,51326,0.790542934,252.1207575,252.4951487,253.1809999,0
the-hartford,767,0.011813631,5.183833116,1.720990874,2.294654498,1
the-home-depot,121942,0.53370039,245.0920766,114.2709157,23.07839793,5
the-home-depot,106542,0.46629961,254.9287042,253.9700775,253.303026,0
the-north-face,71058,0.660488548,237.0276394,30.43498269,39.14299586,2
the-north-face,36526,0.339511452,254.7041559,252.2091113,252.2734764,0
thermo-fisher-scientific,12261,0.170504798,236.0763396,68.41146725,56.59049017,2
thermo-fisher-scientific,57455,0.798984842,254.3375511,253.4171613,253.3689322,0
thermo-fisher-scientific,2194,0.03051036,3.844576117,3.844576117,3.844576117,1
thomson-reuters,534,0.016110055,246.0730337,141.571161,47.64419476,5
thomson-reuters,30450,0.918635171,254.265353,253.9063054,253.6357307,0
thomson-reuters,2163,0.065254774,108.6005548,108.6005548,108.6005548,6
thrivent-financial-for-lutherans,3012,0.041868224,218.1208499,26.47244356,50.66201859,2
thrivent-financial-for-lutherans,8896,0.123658604,73.24078237,89.32947392,101.3133993,6
thrivent-financial-for-lutherans,58525,0.81352516,254.4564374,254.4392994,254.4682956,0
thrivent-financial-for-lutherans,1507,0.020948012,163.8214997,164.947578,170.5182482,8
tiffany-co,48887,0.960904945,253.9570847,253.9567983,253.9559597,0
tiffany-co,1257,0.024707131,12.7683121,12.95461783,13.02149682,1
tiffany-co,732,0.014387924,139.1282401,139.1746248,139.1718963,8
timberland,50011,0.785965739,254.3536622,254.3536622,254.3536622,0
timberland,12104,0.190224737,1.464639788,1.464639788,1.464639788,1
timberland,1515,0.023809524,135.8019802,135.8019802,135.8019802,6
time-inc,12224,0.197005592,67.97169503,161.1703207,220.3926702,9
time-inc,49825,0.802994408,254.0404415,254.4850176,254.8042348,0
time-warner-cable,13677,0.18985813,36.60780873,183.2987497,240.2978723,9
time-warner-cable,58361,0.81014187,253.1585134,254.3312315,254.8615171,0
tjx,14466,0.195698052,195.6746855,20.91656298,49.7025439,13
tjx,59454,0.804301948,254.5802133,253.5895819,253.7197161,0
tommy-hilfiger,1110,0.024193548,153.3540541,88.4990991,114.581982,6
tommy-hilfiger,3914,0.085309503,3.256259581,13.97930506,73.55901891,7
tommy-hilfiger,40856,0.890496949,254.3290582,254.3458244,254.4508518,0
toyota,1346,0.022010727,87.20059435,89.49034175,89.25928678,6
toyota,5361,0.087666797,215.3206491,25.0311509,33.16526767,2
toyota,50260,0.821886447,253.9182849,253.6760645,253.6830084,0
toyota,4185,0.068436028,186.097491,177.3727599,178.7283154,8
toys-r-us,2353,0.033652746,237.0981725,27.56906077,47.81725457,2
toys-r-us,1526,0.021824943,254.1880734,230.155308,-5.97E-13,11
toys-r-us,4332,0.061956522,2.112650046,84.4265928,165.8084026,3
toys-r-us,1353,0.019350686,44.15521064,44.15521064,44.15521064,1
toys-r-us,2366,0.033838673,2.542688081,171.3402367,78.57565511,10
toys-r-us,1263,0.018063501,236.1543943,2.478226445,140.5288994,13
toys-r-us,1568,0.022425629,247.4706633,168.5414541,28.80102041,11
toys-r-us,52914,0.756779176,254.3885928,254.2594209,254.2689647,0
toys-r-us,2245,0.032108124,162.1046771,164.1028953,161.9621381,8
tracfone,1361,0.043689009,126.8273328,194.5591477,106.7347539,10
tracfone,2729,0.087602722,15.74496152,114.4488824,185.145841,3
tracfone,27062,0.868708269,253.9007464,254.4005247,254.2939177,0
tractor-supply,12136,0.093244821,210.248352,1.262277521,1.262277521,2
tractor-supply,71472,0.549142541,253.7261725,253.4892965,253.4892965,0
tractor-supply,42412,0.325865142,2.105889842,2.105889842,2.105889842,1
tractor-supply,4132,0.031747495,143.9213456,124.214424,124.214424,6
travelcenters-of-america-llc,14457,0.223463946,1.772566923,96.50425399,170.2494985,3
travelcenters-of-america-llc,17801,0.275152639,238.0308971,27.60592102,46.69069153,2
travelcenters-of-america-llc,32437,0.501383414,254.3852082,253.9249622,254.1375281,0
travelers,2585,0.040047716,226.9222437,25.19497099,32.71914894,2
travelers,53362,0.826702609,254.5584873,254.3927701,254.3977175,0
travelers,7675,0.118903762,1.269446254,1.269446254,1.269446254,1
travelers,926,0.014345913,138.1231102,132.3401728,132.4902808,6
treehouse-foods,3548,0.073970604,34.11499436,30.94447576,31.117531,1
treehouse-foods,1721,0.035880329,103.6478791,49.39976758,28.59558396,13
treehouse-foods,658,0.013718336,127.3632219,123.4072948,109.2142857,6
treehouse-foods,2706,0.056416137,21.14708056,126.4419808,63.218034,4
treehouse-foods,771,0.016074221,187.0635538,190.7574578,180.3411154,8
treehouse-foods,38561,0.803940373,254.6910091,254.6916574,254.6387282,0
trident,3236,0.042764636,60.70580964,31.06891224,35.79110012,1
trident,64058,0.846544205,252.6564832,252.5951169,252.6051235,0
trident,8376,0.110691159,166.117001,163.2590735,163.7046323,8
trinity-industries,60432,0.896909971,254.1104051,254.1104051,254.1104051,0
trinity-industries,6946,0.103090029,20.92643248,20.92643248,20.92643248,1
tripadvisor,963,0.016777003,253.3873313,223.3686397,143.6002077,12
tripadvisor,2084,0.03630662,85.24136276,139.8435701,64.82149712,4
tripadvisor,818,0.014250871,198.3154034,206.49511,194.7885086,8
tripadvisor,46283,0.806324042,254.76594,254.7949139,254.7504483,0
tripadvisor,6453,0.112421603,4.16767395,6.20269642,6.147528281,1
tripadvisor,799,0.013919861,142.7246558,125.1201502,114.6245307,6
tropicana-beverages,1846,0.059938957,12.0460455,126.9572048,80.75027086,4
tropicana-beverages,2014,0.065393857,1.295431976,74.83962264,42.32969215,4
tropicana-beverages,1571,0.051009806,199.6549968,184.9643539,136.5938892,12
tropicana-beverages,2208,0.071692967,0.239583333,103.8328804,62.07336957,4
tropicana-beverages,23159,0.751964413,254.3354635,254.2184032,253.7101775,0
twitter,29615,0.426397328,29.09366875,161.0995779,242.0116495,9
twitter,39839,0.573602672,254.3485027,254.6839529,254.952785,0
tyson,18761,0.311220597,201.7894569,1.511753105,49.65721443,2
tyson,8522,0.1413689,248.3235156,196.6022061,23.12274114,11
tyson,1052,0.017451312,222.3754753,114.8640684,116.7937262,13
tyson,31947,0.529959192,254.7057314,253.9008671,254.090431,0
ugi-corporation,3771,0.250581434,11.49085123,108.8822593,168.0933439,3
ugi-corporation,11278,0.749418566,252.5499202,253.5343146,254.1227168,0
ulta-salon-cosmetics,59528,0.831454711,254.6428235,254.6428235,254.6428235,0
ulta-salon-cosmetics,10920,0.152524618,1.372985348,1.372985348,1.372985348,1
ulta-salon-cosmetics,1147,0.016020672,136.0880558,136.0880558,136.0880558,6
under-armour,13037,0.791176114,254.6254699,254.6254699,254.6254699,0
under-armour,3122,0.189464741,1.762011531,1.762011531,1.762011531,1
under-armour,319,0.019359146,121.1028037,121.1028037,121.1028037,6
union-pacific,8528,0.146039901,237.4345685,61.42589118,66.16463415,2
union-pacific,10900,0.186659817,2.194036697,80.81798165,154.4711927,3
union-pacific,1420,0.02431715,187.7802817,176.6964789,196.6577465,8
union-pacific,37547,0.642983132,254.7229339,254.7374224,254.8085333,0
united,53943,0.231499125,4.707209462,95.99636654,171.5675435,3
united,179073,0.768500875,253.9850452,254.3540176,254.6620484,0
united-technologies,15768,0.213788896,33.59107052,55.43157027,141.2981989,7
united-technologies,57987,0.786211104,253.1770397,253.311087,253.957525,0
unitedhealth,1841,0.09993486,32.27159153,78.08310701,126.1417708,3
unitedhealth,16581,0.90006514,252.800193,253.3139738,253.775285,0
univar,229,0.012448358,12.62445415,192.3056769,210.9257642,9
univar,16555,0.899923896,253.6136515,253.7163395,253.7268499,0
univar,1612,0.087627745,99.17183623,99.17183623,99.17183623,6
universal-health-services,969,0.018004459,121.1455108,97.94324045,102.6635707,6
universal-health-services,2359,0.043831289,143.5985587,2.37388724,36.16447647,13
universal-health-services,47539,0.883296172,254.731694,254.6429668,254.6639812,0
universal-health-services,1481,0.027517651,11.10668467,11.10668467,11.10668467,1
universal-health-services,1472,0.027350427,199.8172554,185.451087,188.8009511,8
universal-music-group,2841,0.039312005,39.14889124,35.24322422,36.20274551,1
universal-music-group,66742,0.923534621,254.6710467,254.669893,254.669893,0
universal-music-group,1575,0.021793878,6.260952381,3.357460317,4.151111111,1
universal-music-group,1110,0.015359495,147.627027,146.4990991,146.7486486,8
unum-group,20564,0.28218569,17.68517798,92.05130325,151.33617,3
unum-group,52310,0.71781431,253.7845919,254.0526286,254.342057,0
upc,72069,0.662398897,253.4421735,253.8943374,254.3355534,0
upc,14744,0.135514706,130.1151343,202.5537022,238.8487931,9
upc,3682,0.033841912,50.57767518,59.84492124,132.4152634,7
upc,18305,0.168244485,98.71132725,137.2414622,204.3441342,9
ups,22750,0.324490087,53.07336264,27.86443956,20.94162637,1
ups,20322,0.289858793,251.8764885,179.1639602,1.176557425,11
ups,27038,0.38565112,255,254.5066203,253.6167986,0
us-bank,1813,0.081431908,223.2669608,34.74296746,54.69387755,2
us-bank,2907,0.130569529,21.14585483,41.24527004,121.8586171,7
us-bank,17544,0.787998563,253.2827747,252.8459872,253.4304606,0
us-foods-holding-corp,6699,0.229103967,93.44558889,134.1473354,42.97118973,10
us-foods-holding-corp,2309,0.078967168,240.1537462,86.7492421,43.70939801,2
us-foods-holding-corp,20232,0.691928865,253.3674377,253.0854093,252.6220838,0
valero,3233,0.15930032,13.33405506,111.736777,138.5570677,9
valero,395,0.019462922,235.5316456,181.1291139,45.93670886,11
valero,16667,0.821236758,253.7830443,254.1640967,254.2089758,0
veritiv-corp,13898,0.185380819,11.20161174,114.8190387,53.88336451,4
veritiv-corp,61072,0.814619181,253.414216,254.0486311,253.6626441,0
verizon,6040,0.022685276,205.1677152,56.62450331,61.91208609,13
verizon,180670,0.678567673,254.4297061,254.3606133,254.3616704,0
verizon,79542,0.298747052,1.180244399,1.180244399,1.180244399,1
vf-corporation,31352,0.462023638,1.843359275,71.35458663,186.1851238,7
vf-corporation,36506,0.537976362,253.6010245,253.8658851,254.5282145,0
victorias-secret,602,0.011832691,88.54152824,85.5448505,86.3372093,6
victorias-secret,48116,0.945750452,254.0215729,254.0166681,254.0182476,0
victorias-secret,1386,0.027242708,26.10750361,22.13564214,23.15079365,1
victorias-secret,772,0.015174149,166.0323834,164.4248705,164.9559585,8
visa,108074,0.428865079,23.49271795,37.40242797,123.5227529,7
visa,143926,0.571134921,253.379709,253.4808443,253.950551,0
visteon-corporation,6715,0.095167234,221.7687267,136.9739389,45.06388682,5
visteon-corporation,1851,0.026232993,34.36466775,29.92976769,30.84656942,1
visteon-corporation,60340,0.85515873,254.829052,254.6297978,254.4256546,0
visteon-corporation,1654,0.023441043,219.8071342,188.382104,158.623942,12
vmware,59521,0.716654225,254.7452789,254.73708,254.7386257,0
vmware,1100,0.013244395,178.1820677,176.1518756,176.6541629,8
vmware,22433,0.27010138,105.6874025,101.7063411,102.7031327,6
volkswagen,27211,0.233326474,16.99933792,71.66189723,128.8552985,3
volkswagen,70780,0.606918077,250.0212124,250.0512256,250.1162591,0
volkswagen,18631,0.159755449,140.780068,163.8549075,188.9123725,8
voya-financial,6477,0.158625588,243.8199784,129.103443,30.717153,5
voya-financial,33891,0.830010776,254.5765247,254.0338143,253.6663716,0
voya-financial,464,0.011363636,119.8060345,119.8060345,119.8060345,6
walgreens,97111,0.226365967,227.2700518,26.22618447,55.93733974,2
walgreens,331889,0.773634033,254.9240529,254.3727722,254.4542633,0
walmart,10263,0.137665996,4.364610738,125.5537367,198.2662964,3
walmart,2624,0.035197854,255,194.3704268,32.10480183,11
walmart,61663,0.82713615,254.1087686,254.3789469,254.5107277,0
warner-bros,2593,0.187844103,19.39915156,127.929811,196.5572696,9
warner-bros,11211,0.812155897,252.0875033,253.2371778,254.1610026,0
washington-post,7250,0.092399062,35.62234483,31.52317241,32.49862069,1
washington-post,2088,0.02661093,103.7064176,101.3582375,102.0272989,6
washington-post,65195,0.8308906,254.3688933,254.3619143,254.3619143,0
washington-post,1686,0.021487561,9.025504152,4.605575326,6.078884935,1
washington-post,2245,0.028611847,179.3100223,178.3184855,178.4432071,8
waste-management,5664,0.177984477,6.179025424,108.8548729,62.79749294,4
waste-management,5489,0.172485309,235.7832028,171.3102569,4.511568592,11
waste-management,738,0.023190774,-1.14E-12,98.01355014,44.22628726,4
waste-management,19932,0.62633944,252.6641581,253.2648505,252.538832,0
wec-energy-group,7182,0.135005075,8.565998329,138.4821777,206.9618491,9
wec-energy-group,43194,0.811947818,252.9517989,253.5767699,253.9713849,0
wec-energy-group,2822,0.053047107,102.3075833,102.3075833,102.3075833,6
wellcare-health-plans,12733,0.182186293,7.084818974,122.9265688,194.3990419,3
wellcare-health-plans,57157,0.817813707,253.3001732,254.0138916,254.5468097,0
wells-fargo,5342,0.076069776,253.8099963,250.6104455,0.393485586,11
wells-fargo,41538,0.591498754,205.0177187,19.13734412,8.998290722,2
wells-fargo,848,0.012075472,222.7783019,127.2877358,6.823113208,5
wells-fargo,2448,0.034859381,202.2258987,1.426470588,7.356617647,2
wells-fargo,20049,0.285496618,254.8435333,254.441219,254.441219,0
welltower-inc,2327,0.076365188,56.1521272,152.6514826,182.2346369,9
welltower-inc,2367,0.077677868,22.08829742,95.44740177,141.4879594,3
welltower-inc,25778,0.845956944,253.9343626,254.2955621,254.4806036,0
wesco-international,13698,0.25791753,6.065338006,70.77901883,129.2216382,3
wesco-international,1082,0.020372811,113.3752311,148.0924214,177.8151571,9
wesco-international,38330,0.721709659,252.7187321,254.0293243,253.6759979,0
western-digital,4049,0.278224421,11.95109904,109.980242,174.5989133,3
western-digital,10504,0.721775579,252.2549505,253.3202589,253.8208302,0
western-refining,17227,0.201820567,35.80458636,31.97399129,33.05637155,1
western-refining,973,0.011399049,244.1397739,208.8807811,87.3946557,11
western-refining,1025,0.012008248,93.19668939,89.96299903,86.9211295,6
western-refining,2879,0.033728532,31.01111497,28.08926711,27.73115665,1
western-refining,50897,0.596276857,254.4516769,254.4335815,254.4072539,0
western-refining,1847,0.021638276,213.2799134,211.3784515,206.3042772,0
western-refining,10510,0.123128471,160.3019981,159.8906755,163.8455756,8
western-union,22357,0.251768018,247.7772226,217.7192888,2.179788431,11
western-union,30140,0.339414414,252.3516921,252.3471466,252.2979098,0
western-union,36303,0.408817568,5.211880916,4.898367403,2.009932775,1
westin,13844,0.189971732,132.0541029,120.2188674,100.5217423,6
westin,59030,0.810028268,254.2163137,254.1505336,254.04701,0
westrock-company,12572,0.167252022,11.8918231,86.20641107,145.7091155,3
westrock-company,805,0.010709344,255,134.6236025,12.65217391,5
westrock-company,61791,0.822038633,252.839297,253.3876778,253.8355262,0
weyerhaeuser,7515,0.048059091,5.838589488,125.457352,71.67837658,4
weyerhaeuser,135899,0.869086142,254.7723052,254.7988522,254.7867927,0
weyerhaeuser,11275,0.072104624,2.23902439,2.23902439,2.23902439,1
weyerhaeuser,1681,0.010750144,142.9784431,151.9245509,147.9023952,8
whirlpool,1066,0.022661565,253.4643527,193.2748593,55.71575985,11
whirlpool,41422,0.880569728,254.3913621,254.2284535,253.9301096,0
whirlpool,3438,0.073086735,4.532286213,4.5,4.435136707,1
whirlpool,1114,0.023681973,130.4030521,129.4928187,127.5987433,6
whole-foods,6799,0.330176768,7.809972055,112.3468157,71.41211943,4
whole-foods,13793,0.669823232,251.529109,252.8578264,252.3633002,0
williams,9198,0.129829068,35.93259404,31.93824745,32.95575125,1
williams,4943,0.069770068,17.62006878,119.5779891,198.9097714,3
williams,54389,0.767696586,254.3689901,254.4936108,254.6114472,0
williams,1093,0.015427612,5.728270814,2.177493138,2.966148216,1
williams,1224,0.017276667,145.2883987,162.7426471,180.875817,8
windstream,5186,0.071442347,126.4145777,202.752796,38.66197455,10
windstream,2596,0.035762502,31.25038521,27.61248074,28.51117103,1
windstream,63785,0.878702301,254.8402289,254.8874971,254.7923493,0
windstream,1023,0.01409285,182.9462366,197.2199413,168.4379277,8
wipro,67597,0.641526445,253.5924671,253.6672042,253.5900262,0
wipro,13565,0.128738054,49.74154572,105.9833493,137.8974435,9
wipro,11427,0.108447456,171.7920757,131.0448808,64.51209677,12
wipro,12780,0.121288045,47.28559143,33.67469314,39.20819326,1
workday,2313,0.034479674,243.026805,139.3566796,4.78512754,5
workday,5462,0.081421523,9.539362871,104.6777737,171.9485536,3
workday,59308,0.884098803,254.2669623,254.360002,254.4873373,0
world-fuel-services-corporation,14545,0.203797114,27.5038845,93.27287728,156.8409763,3
world-fuel-services-corporation,56825,0.796202886,253.774747,253.9517642,254.1676727,0
wrigleys,9149,0.26952423,5.733632091,183.0533392,241.2063614,9
wrigleys,24796,0.73047577,252.8052912,254.3122681,254.8687692,0
ww-grainger-inc,91284,0.325355441,35.95962052,31.9738837,32.9738837,1
ww-grainger-inc,44625,0.159052918,236.0906218,54.78763025,45.38115406,2
ww-grainger-inc,144658,0.515591641,254.2493329,253.6754552,253.6421975,0
wyndham,6044,0.115229162,4.19506949,124.4677366,194.6930841,3
wyndham,43113,0.821951499,254.113678,254.3454642,254.5168279,0
wyndham,3295,0.06281934,147.9729894,156.7911988,167.907132,8
wynn-resorts,38495,0.900194093,254.4387583,254.4387583,254.4387583,0
wynn-resorts,3354,0.07843229,7.345855695,7.345855695,7.345855695,1
wynn-resorts,914,0.021373617,130.4376368,130.4376368,130.4376368,6
xbox,15424,0.21074781,126.7290586,185.3962656,3.851983921,10
xbox,57763,0.78925219,254.2968855,254.6027215,253.7756695,0
xcel-energy-inc,2733,0.044829,236.489206,36.78265642,53.93487011,2
xcel-energy-inc,923,0.015139834,107.8689057,107.7930661,107.9631636,6
xcel-energy-inc,50986,0.836315919,254.8378575,254.7763308,254.7843526,0
xcel-energy-inc,4820,0.079061757,5.899792531,6.542116183,7.189626556,1
xcel-energy-inc,1503,0.02465349,211.3499667,183.9481038,185.4471058,8
xerox,49244,0.224195076,207.7137722,42.37450248,56.771627,2
xerox,170404,0.775804924,251.773767,251.1099798,251.2811847,0
xfinity,2252,0.133880269,222.8117229,41.62166963,50.7420071,2
xfinity,14569,0.866119731,253.8215389,252.7557142,252.2603473,0
xpo-logistics,8717,0.111405056,201.1055409,6.074681657,6.074681657,2
xpo-logistics,55029,0.703281957,253.7741009,253.2971706,253.2971706,0
xpo-logistics,14500,0.185312987,1.418965517,1.418965517,1.418965517,1
yahoo,5007,0.070086786,94.09926103,49.54363891,117.4705412,7
yahoo,66433,0.929913214,254.2849337,254.1290022,254.3665498,0
yoplait,5181,0.097945063,236.0633082,23.69600463,58.02451264,2
yoplait,1036,0.019585232,248.3108108,166.3050193,26.70752896,5
yoplait,2439,0.046108475,39.51660517,35.65354654,37.54858549,1
yoplait,779,0.014726733,16.40436457,10.25417202,12.87804878,1
yoplait,41981,0.79363669,254.2741478,253.9996189,253.983159,0
yoplait,1481,0.027997807,214.3146523,161.8771101,163.3956786,8
youtube,5938,0.222663867,207.6631863,42.37487369,41.76793533,2
youtube,19232,0.721163942,254.2432924,253.344322,253.3390703,0
youtube,1498,0.056172191,2.478638184,2.478638184,2.478638184,1
yum-brands,24503,0.349693164,237.0388524,27.92498878,35.74876546,2
yum-brands,45567,0.650306836,254.8720565,253.7148155,253.7399214,0
zara,60498,0.859590793,254.0839367,254.0839367,254.0839367,0
zara,9882,0.140409207,6.885347096,6.885347096,6.885347096,1
zimmer,81012,0.194232392,3.165568064,173.0240335,220.4280847,9
zimmer,336076,0.805767608,254.5242029,254.8453772,254.9345892,0
cvs,66999,0.269409863,203.0084927,12.75657846,23.55136644,2
cvs,181689,0.730590137,254.6742951,253.4878171,253.5552015,0
ebay,999,0.045543652,10.25325325,102.6986987,210.7787788,3
ebay,887,0.040437657,229.4024803,56.5524239,62.73957159,2
ebay,862,0.039297926,245.172093,176.5209302,11.94418605,11
ebay,748,0.034100752,136.8128342,185.513369,28.51871658,10
ebay,18439,0.840620014,254.2697793,254.1525405,253.9403503,0
google,1753,0.070742534,55.20935539,120.2293212,240.5413577,3
google,328,0.013236481,42.92378049,156.8262195,71.49390244,10
google,1021,0.041202583,229.278865,50.16144814,38.33170254,2
google,596,0.024051655,248.9596639,174.7882353,23.01344538,11
google,21082,0.850766747,254.1163552,254.1198653,254.1013187,0
holiday-inn,5233,0.113612679,81.07357157,159.3093828,53.67131664,10
holiday-inn,40827,0.886387321,254.0673574,254.4573444,253.9492738,0
honeywell,277131,0.344793222,222.135445,30.92176624,52.83191343,2
honeywell,526629,0.655206778,254.9185651,254.4435039,254.4973729,0
itw,14489,0.222223926,194.9616261,45.18041273,33.57457381,2
itw,50711,0.777776074,254.4682022,253.1885981,253.0787206,0
jm-smucker,4393,0.061872368,238.8775324,57.88914182,62.17072616,2
jm-smucker,5517,0.077703131,36.42885626,32.39351097,33.43411274,1
jm-smucker,58326,0.821481388,254.8414601,254.5819874,254.5893255,0
jm-smucker,1162,0.016365967,4.015490534,1.462994836,2.030981067,1
jm-smucker,1603,0.022577147,199.8509046,160.2014972,160.959451,8
microsoft,462,0.021072797,241.4393939,101.491342,35.9047619,5
microsoft,462,0.021072797,142.6233766,198.1363636,68.77056277,10
microsoft,483,0.022030651,8.859213251,174.5610766,237.8426501,9
microsoft,482,0.021985039,253.1327801,196.033195,25.40248963,11
microsoft,18173,0.828908958,253.9057393,253.9292357,253.6122269,0
microsoft,1862,0.084929757,128.3259936,129.1740064,132.2572503,6
nbc,2164,0.039520783,251.9976884,183.4840499,19.54923717,11
nbc,2102,0.038388487,13.94576594,177.3035205,75.70313987,10
nbc,2252,0.041127913,204.339698,1.702042629,77.19449378,13
nbc,2233,0.040780919,242.9292748,112.977171,35.61638317,5
nbc,2652,0.048433048,107.2586727,104.9468326,167.5863499,3
nbc,2185,0.039904303,1.434782609,137.6608696,208.2645309,9
nbc,35164,0.642194463,254.1205494,254.073598,253.8621033,0
nbc,6004,0.109650084,1.676382412,1.676382412,1.676382412,1
p-and-g,281020,0.408782526,0.8029215,60.6141449,174.2548715,7
p-and-g,406436,0.591217474,254.414262,254.5519098,254.8141331,0
paypal,2416,0.099236014,36.16832093,57.02936311,124.1782465,7
paypal,1928,0.079191654,36.52180685,155.728972,212.7242991,9
paypal,20002,0.821572332,253.6826817,254.1289371,254.5044996,0
pepsi,2091,0.082609039,28.75837321,86.38421053,140.8435407,3
pepsi,1764,0.069690265,227.2738095,42.89455782,53.91836735,2
pepsi,21457,0.847700695,253.2066362,253.3978004,253.8498928,0
sundown,78599,0.686334265,254.3012761,253.8538785,253.3427779,0
sundown,14083,0.122974153,229.5656558,120.4951353,38.27696897,5
sundown,10036,0.087635348,251.9800698,213.0097658,44.2935725,11
sundown,11802,0.103056235,85.70105887,51.48708175,38.74188903,1
target,2946,0.205740624,205.3991853,12.14120842,12.14120842,2
target,11373,0.794259376,254.5004836,252.8532489,252.8532489,0
uber,36450,0.223674521,252.0874074,252.0874074,252.0874074,0
uber,126510,0.776325479,1.75206703,1.75206703,1.75206703,1
amphenol-corporation,16257,0.212843676,37.51793074,81.13157409,157.6848742,3
amphenol-corporation,60123,0.787156324,254.0686426,254.2085891,254.5240923,0
chevron,3294,0.183704199,30.09714633,122.3436551,184.6782028,3
chevron,2592,0.144554124,202.6539352,23.94868827,42.09606481,2
chevron,12045,0.671741676,252.6946451,252.9122457,253.33956,0
carmax,1662,0.129499766,13.88929001,91.17388688,164.0012034,3
carmax,279,0.02173913,255,214.5448029,40.70609319,11
carmax,10893,0.848761103,252.4447811,253.1552373,253.3760213,0
carnival,35488,0.122535513,35.42431244,31.58411294,32.76865419,1
carnival,5902,0.020378849,44.68163334,101.3046425,137.8043036,3
carnival,227306,0.784858467,254.2775862,253.9646512,254.0308615,0
carnival,20918,0.072227171,192.9162922,27.12223922,59.17731141,13
ciel,19253,0.283132353,10.98208071,79.23679427,132.3182361,3
ciel,2533,0.03725,105.358863,190.4445322,214.7982629,9
ciel,46214,0.679617647,254.6000346,254.7354265,254.8111178,0
