name,charming,cheerful,confident,contemporary,cool,corporate,daring,down-to-earth,exciting,familiar_with,family-oriented,favorability_rating,feminine,friendly,glamorous,good looking,hard working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small-town,smooth,spirited,successful,technical,tough,trendy,unique,up-to-date,upper class,western,wholesome,young
google,2,3,4,4,3,4,4,2,2,2,3,3,2,3,2,2,2,3,3,2,4,4,3,2,3,1,4,1,4,4,2,3,2,2,0,4,3,4,3,2,4,3,4,2,2,2,3
google,1,1,3,2,3,3,2,1,1,2,0,3,0,1,0,0,3,1,1,2,3,3,2,0,1,0,4,1,2,3,0,2,0,0,0,0,1,4,3,1,0,2,3,0,3,1,2
google,1,2,3,3,3,3,2,1,3,2,1,3,1,2,2,2,2,2,3,3,3,4,4,1,3,0,4,1,2,3,0,3,0,2,0,2,2,4,4,1,3,2,4,2,0,1,4
google,4,3,4,3,3,4,1,3,4,2,4,4,3,3,4,1,3,4,4,3,4,4,4,4,3,0,4,1,4,4,0,4,3,3,0,3,4,4,4,0,4,3,4,4,0,4,3
google,0,1,3,3,3,4,3,0,3,2,1,3,0,1,1,1,2,3,3,3,4,4,4,1,3,0,3,1,1,3,0,4,0,2,0,0,3,4,4,0,2,2,4,2,0,0,2
hanesbrands,3,3,4,3,3,2,3,3,3,1,3,3,2,3,2,4,2,3,3,3,2,3,3,3,2,2,3,1,3,3,3,2,3,3,1,2,3,3,2,2,3,2,3,1,3,3,3
hanesbrands,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
hanesbrands,0,0,3,0,0,2,0,2,0,2,0,4,0,2,0,2,3,3,1,0,3,3,3,3,3,1,3,1,2,3,0,0,0,0,0,0,2,4,0,2,1,0,0,0,2,0,1
hanesbrands,4,4,4,0,0,2,0,4,0,2,4,4,0,4,0,2,4,4,3,4,4,1,4,0,2,0,4,1,4,4,0,4,1,0,0,0,1,4,4,2,4,0,0,0,0,3,0
hanesbrands,0,0,3,0,0,4,0,4,0,2,2,2,0,0,0,2,2,4,2,2,2,3,4,2,2,2,4,1,4,2,0,4,4,2,0,0,1,4,1,1,0,0,0,0,2,1,2
hanesbrands,2,4,4,2,4,4,4,4,2,2,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,4,4,3,4,3,4,4,2
hanesbrands,3,1,2,2,3,3,3,2,2,2,3,3,0,3,2,2,3,3,2,3,3,2,3,2,2,4,3,1,3,2,4,2,3,2,1,2,3,3,2,3,1,2,3,1,3,2,2
hanesbrands,3,3,3,0,3,3,3,2,3,2,3,3,0,4,1,3,3,3,3,4,3,4,3,4,2,2,3,1,4,4,2,3,2,3,0,3,3,4,0,2,3,2,3,0,0,2,3
hanesbrands,4,4,4,3,2,0,0,4,0,2,4,4,0,4,0,2,4,4,2,4,4,4,4,4,2,4,4,1,4,4,2,4,2,4,4,0,4,2,0,0,0,2,4,0,4,4,2
hanesbrands,1,2,2,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,1,2,3,2,2,2,2,3,2,2,3,1,2,1,2,2,1,2,3,1
hanesbrands,0,0,1,1,1,2,0,0,0,2,0,3,1,2,0,1,2,2,0,0,0,1,2,2,0,0,3,1,0,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0
hanesbrands,1,1,4,1,0,4,1,3,1,2,3,2,0,2,1,1,2,2,1,2,0,2,3,4,1,1,3,1,1,2,2,3,2,2,2,2,0,2,3,3,1,2,3,3,0,2,1
hanesbrands,4,3,4,3,3,4,2,3,2,2,4,4,0,4,3,4,1,4,4,3,3,3,3,2,4,0,4,1,4,4,0,4,3,4,3,4,4,4,0,0,4,4,4,2,0,3,4
hanesbrands,4,3,2,0,0,1,0,4,0,2,2,4,0,3,0,1,4,4,0,2,0,3,4,4,0,4,4,1,4,4,4,4,0,3,1,0,0,4,0,4,0,0,0,0,1,4,0
hanesbrands,0,0,0,3,0,4,0,0,0,2,0,2,0,0,0,0,3,1,0,1,0,2,2,0,0,0,3,1,0,3,2,0,2,0,3,0,0,2,0,1,0,0,0,0,3,4,3
hanesbrands,1,1,2,1,1,1,2,1,2,2,2,3,1,1,1,1,1,2,2,1,2,3,1,2,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,3,1,1,1,2,2,1,2
hanesbrands,0,0,3,4,0,2,0,2,0,2,0,3,0,2,0,3,3,2,1,1,2,4,4,4,0,0,4,1,4,4,3,4,0,2,0,3,0,4,0,3,1,1,4,0,4,0,1
hanesbrands,2,2,2,1,1,3,0,2,0,2,2,2,1,2,1,2,2,3,1,3,2,3,2,3,2,0,3,1,3,3,1,2,0,2,1,3,0,3,1,1,3,0,2,1,1,2,1
hanesbrands,3,3,2,2,1,1,0,3,1,2,3,3,2,3,1,3,1,3,2,1,1,1,4,1,2,0,3,1,4,3,0,2,2,3,2,3,2,2,0,1,1,1,3,2,2,3,1
hanesbrands,1,3,1,1,1,1,0,1,1,2,3,3,2,2,1,3,1,3,1,1,0,2,3,0,1,1,3,1,1,2,0,0,1,2,0,1,0,2,0,1,1,1,1,0,0,2,0
harley-davidson,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1
harley-davidson,1,1,2,1,2,0,2,2,1,2,1,3,1,2,1,1,2,2,1,2,1,2,3,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1
harley-davidson,0,0,4,3,4,2,4,3,4,1,0,3,0,3,0,3,4,3,2,4,2,4,3,4,4,4,2,0,3,4,4,3,2,3,0,2,4,4,0,4,2,4,3,2,4,2,0
harley-davidson,1,1,3,0,4,1,4,1,4,2,1,3,1,2,2,4,3,4,3,4,2,4,3,3,3,4,1,0,3,3,4,3,1,0,0,3,4,4,2,4,3,4,3,2,0,0,2
harley-davidson,0,2,4,3,4,0,0,2,3,2,0,4,0,2,2,4,4,3,1,4,0,4,4,0,4,4,4,0,3,4,4,0,2,0,0,0,4,4,1,3,3,2,3,2,4,0,1
harley-davidson,0,0,3,1,4,0,4,1,3,1,0,1,0,2,1,2,2,3,2,4,0,1,3,4,2,2,1,0,3,2,4,1,0,3,0,1,4,2,0,4,0,1,1,0,4,0,1
harley-davidson,1,2,4,1,2,2,2,1,3,1,4,3,1,4,2,1,2,4,3,4,4,4,4,4,2,4,1,0,4,4,3,4,0,2,0,0,2,4,0,4,3,2,4,2,0,4,0
harley-davidson,1,1,4,1,1,0,3,4,1,2,1,1,0,2,0,1,4,1,0,2,1,3,3,4,3,2,0,0,3,3,4,1,4,2,4,1,3,1,0,4,2,3,1,0,4,0,1
harley-davidson,3,4,4,0,4,2,4,2,4,2,3,4,0,3,2,4,4,3,4,4,3,4,4,4,4,4,4,0,4,3,4,4,2,4,0,4,4,4,3,4,4,4,4,2,0,3,2
harley-davidson,2,2,1,2,3,3,1,1,1,1,1,3,3,2,3,3,3,2,3,2,2,1,2,2,2,3,2,0,2,3,4,1,1,1,2,2,2,3,3,1,1,2,2,2,2,1,1
harley-davidson,2,2,4,3,4,2,4,1,4,1,2,3,1,2,2,3,4,2,3,3,2,3,4,4,3,3,2,0,4,3,4,3,2,3,1,2,4,3,3,4,2,3,4,2,3,2,3
harley-davidson,2,4,4,1,4,4,4,4,4,2,2,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
harley-davidson,3,2,3,3,4,4,3,3,4,2,2,4,2,3,3,3,3,3,3,4,3,4,4,2,4,4,4,1,4,3,4,3,3,3,0,3,4,4,1,4,4,4,3,3,2,3,1
harley-davidson,0,4,4,2,4,4,4,2,4,2,0,2,2,0,0,2,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,2,4,4,4,2,4,4,4,2,4,2,0,0
harley-davidson,0,0,3,0,2,1,2,3,2,2,0,4,0,1,0,3,2,4,1,3,0,4,3,4,3,4,1,0,2,4,4,3,0,2,0,0,3,3,0,4,1,2,1,0,1,1,0
harley-davidson,1,1,2,1,4,0,3,2,4,2,0,3,0,3,1,3,3,3,2,2,0,3,4,3,4,4,1,0,1,3,3,0,2,3,0,2,3,3,0,4,3,4,1,0,0,0,0
harley-davidson,0,0,0,0,0,0,2,2,2,2,0,2,0,0,1,0,2,0,0,3,0,4,3,4,0,2,1,0,0,0,4,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0
harley-davidson,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,1,1,0,0,2,4,0,3,3,1,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
harley-davidson,1,1,2,0,4,1,4,4,4,2,0,3,0,2,0,3,3,3,1,4,2,4,3,4,4,4,3,0,4,2,4,3,1,3,1,2,4,4,0,4,1,1,0,0,4,3,0
harley-davidson,4,2,4,0,4,2,4,4,4,2,0,4,0,2,2,4,4,4,4,3,4,4,4,4,4,4,4,1,4,4,4,4,0,2,2,4,4,4,4,4,2,4,2,2,4,4,4
heinz,2,2,3,1,3,3,2,2,3,2,3,3,2,3,2,2,3,2,2,3,2,4,3,3,3,3,4,1,3,3,3,2,1,2,2,3,2,4,1,2,2,2,3,2,1,3,1
heinz,4,4,4,4,0,4,1,4,3,2,4,4,0,4,3,4,4,4,4,3,4,4,3,1,4,3,4,1,4,4,1,4,4,4,0,4,3,4,0,1,0,2,4,0,0,4,0
heinz,2,3,3,1,3,3,2,1,0,2,1,2,2,3,0,3,4,1,0,1,1,3,2,0,2,0,4,1,3,4,0,4,2,1,0,2,2,4,2,0,0,0,1,0,4,4,0
heinz,1,0,2,1,0,3,0,0,2,2,3,4,0,1,1,0,0,2,0,1,0,3,2,1,0,0,3,1,1,3,0,0,0,0,2,1,3,3,0,1,0,0,1,2,1,1,0
heinz,3,3,4,2,4,3,2,3,3,1,4,4,1,3,2,3,4,3,3,4,2,4,3,2,3,1,3,0,3,3,1,3,3,3,1,3,3,4,2,2,3,2,3,1,3,3,1
heinz,1,4,4,2,1,4,0,4,0,2,4,3,0,2,0,4,4,4,0,1,4,3,4,0,4,2,3,1,4,4,0,4,2,4,1,1,1,4,0,0,0,4,4,0,2,4,0
heinz,0,2,2,0,0,2,0,2,0,2,4,4,0,2,0,0,4,3,0,0,0,3,3,1,2,0,3,1,4,3,0,2,2,2,1,0,0,4,0,0,0,0,0,0,3,2,0
heinz,2,3,3,1,1,2,1,3,1,2,4,3,1,3,0,1,3,4,2,2,2,3,2,3,2,2,3,1,3,3,1,2,2,3,1,2,2,4,1,2,1,2,2,1,2,3,2
heinz,2,4,4,3,4,4,4,4,2,2,4,4,2,4,0,4,4,4,4,4,4,4,4,2,4,4,4,1,4,4,3,4,4,4,4,4,4,4,0,3,2,4,4,2,4,4,2
heinz,2,3,1,1,1,1,1,3,1,2,3,3,1,2,1,1,2,2,0,1,1,1,3,1,1,1,3,1,2,2,2,1,3,1,2,1,2,2,1,0,1,2,1,1,2,2,1
heinz,3,3,4,1,2,3,2,3,1,2,4,4,1,3,1,1,3,3,3,2,3,3,3,1,2,1,3,1,4,4,1,,3,3,2,3,3,4,0,1,1,1,3,,1,3,1
heinz,1,2,0,0,0,2,0,2,0,1,3,3,0,2,0,0,0,2,2,2,0,2,2,0,0,0,3,1,2,2,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,3,2
heinz,0,2,2,0,0,3,0,3,0,2,3,4,0,3,0,0,0,3,0,0,0,4,3,0,3,0,4,1,3,1,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,2,0
heinz,0,0,0,0,0,4,0,2,0,2,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heinz,1,1,2,1,0,3,0,1,0,2,1,1,0,1,0,1,2,2,0,2,2,1,2,1,1,1,2,1,2,3,1,2,2,1,0,1,0,3,0,2,0,0,0,0,2,1,0
heinz,3,4,3,0,1,2,0,4,1,2,4,3,1,4,0,2,3,4,1,2,2,2,4,3,2,3,4,1,4,3,3,3,4,4,2,3,3,4,0,3,0,1,1,0,4,4,0
heinz,1,4,4,4,0,4,1,4,4,2,4,4,0,4,0,2,4,3,0,2,2,4,4,0,4,0,4,1,4,4,0,2,1,4,0,2,1,4,0,0,0,3,3,0,0,4,0
heinz,3,3,2,1,0,1,0,1,2,2,4,2,0,3,0,0,2,3,1,0,1,2,1,2,1,0,2,1,2,1,1,2,2,2,2,1,2,1,0,0,2,1,0,3,2,4,2
heinz,2,3,3,1,1,3,1,1,2,2,3,2,1,3,1,2,2,2,1,2,3,3,2,1,1,1,3,1,2,3,1,3,1,2,1,2,1,3,1,1,1,1,2,1,1,2,1
heinz,3,3,3,0,2,3,3,2,2,2,2,3,0,3,2,1,3,3,3,4,3,3,3,2,2,2,3,1,3,3,2,4,2,3,0,3,3,4,0,2,2,2,3,0,0,3,2
hersheys,2,1,1,2,0,1,0,3,0,2,3,2,0,3,0,0,2,2,1,0,0,2,3,0,2,0,3,1,3,2,0,1,1,3,2,2,0,3,0,0,0,0,0,0,0,3,0
hersheys,0,0,0,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0
hersheys,4,4,4,1,4,4,2,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,0,4,4,4,4,4,4,4,0,0,4,3,4,3,4,4,4
hersheys,1,4,4,2,2,3,2,2,0,2,4,4,1,4,0,2,2,2,3,2,4,3,3,2,4,2,4,1,4,4,3,4,2,3,2,2,3,4,0,2,1,2,2,0,0,2,2
hersheys,2,3,4,1,2,4,0,3,0,2,4,3,0,4,0,2,4,4,2,2,3,4,4,0,2,2,4,1,4,4,0,4,4,4,2,2,2,4,0,0,0,1,2,0,4,3,0
hersheys,1,3,3,1,0,2,0,0,0,2,3,4,0,4,0,2,1,4,2,2,0,4,4,2,3,0,4,1,2,4,0,3,1,2,2,0,1,4,0,0,0,1,1,0,0,2,0
hersheys,2,3,0,0,0,1,0,0,0,2,3,3,0,4,0,1,1,1,0,0,0,0,3,0,2,0,4,1,0,1,0,1,1,1,1,2,0,2,0,0,0,0,1,0,0,2,0
hersheys,1,3,4,3,2,1,2,3,2,2,3,4,0,4,0,3,2,3,4,0,2,4,4,0,4,0,4,1,3,2,0,4,1,2,1,3,3,4,0,1,2,4,3,0,0,3,0
hersheys,2,3,3,0,0,0,1,3,1,2,2,2,0,3,0,0,3,3,0,3,3,3,3,0,3,0,3,1,3,3,0,3,3,3,1,0,2,3,0,0,0,1,0,0,0,3,0
hersheys,3,4,3,3,4,2,2,2,3,2,3,4,1,3,2,3,3,3,3,4,2,3,3,2,2,1,3,1,3,3,1,2,3,3,0,3,4,3,2,1,4,2,2,1,4,4,3
hersheys,3,3,4,3,2,4,4,3,3,2,4,3,2,3,1,3,2,3,2,4,3,4,3,2,4,1,4,1,4,4,1,4,3,3,0,4,4,4,0,2,1,4,4,2,2,3,2
hersheys,2,3,2,3,2,3,1,1,1,2,3,1,1,3,1,2,0,2,1,0,1,2,3,1,2,0,3,1,1,1,0,0,3,2,0,2,0,3,0,0,2,2,2,1,0,1,1
hersheys,3,4,4,3,3,4,3,3,2,2,4,3,2,4,1,4,3,2,3,4,2,4,2,3,4,3,4,1,3,3,1,2,1,2,1,4,4,4,1,0,2,4,3,0,2,2,1
hersheys,3,3,3,3,3,3,3,3,3,2,4,4,1,4,3,3,3,4,3,3,3,3,4,1,4,1,4,1,3,4,1,3,3,4,2,3,3,4,0,2,0,3,3,0,0,4,4
hersheys,2,4,4,2,0,2,0,1,1,2,4,2,0,4,1,2,3,3,0,0,2,2,3,0,1,0,3,1,2,3,0,4,3,3,0,2,3,4,0,0,0,1,2,0,2,3,0
hersheys,4,4,4,4,4,4,4,4,4,2,4,3,0,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4
hersheys,3,4,4,4,4,3,3,4,3,2,4,4,1,4,3,4,4,4,4,4,4,4,4,1,4,0,4,1,4,4,1,4,4,4,0,4,3,4,3,1,3,4,4,0,0,4,1
hersheys,3,3,3,3,2,2,2,3,3,2,3,3,1,3,1,3,3,3,3,3,3,3,3,1,3,1,3,1,3,3,1,3,3,3,0,3,3,3,2,1,3,3,3,2,1,3,0
hersheys,4,4,4,2,4,4,4,4,3,2,4,4,0,4,2,1,4,4,3,4,2,4,4,0,4,0,4,1,4,4,0,4,4,4,0,4,4,4,1,0,2,4,4,0,4,4,2
hersheys,3,4,4,4,4,4,2,4,1,2,4,4,2,4,1,2,4,4,4,4,4,4,4,2,4,0,4,1,4,4,0,4,3,4,4,4,4,4,1,2,4,4,4,1,2,4,3
hsbc,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
hsbc,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
hsbc,1,2,1,1,2,2,2,2,1,0,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,0,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2
hsbc,0,0,3,0,0,1,2,0,0,0,0,2,0,0,0,0,2,1,0,0,2,2,2,0,0,0,2,0,0,2,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
hsbc,0,0,4,3,0,4,0,2,0,2,1,2,1,2,0,1,4,3,1,1,3,4,3,3,2,0,2,0,3,4,0,4,0,4,0,3,1,4,1,1,0,0,3,1,3,2,0
hsbc,0,0,2,4,1,4,2,1,2,2,0,3,0,2,3,3,1,3,3,2,4,4,3,1,4,0,3,1,2,4,0,4,1,2,0,3,2,4,4,3,2,2,3,4,0,0,3
hsbc,0,0,4,0,2,4,2,0,2,2,2,4,2,2,4,3,4,3,4,1,4,4,4,2,4,0,4,1,4,4,0,4,3,4,0,2,4,4,4,0,0,4,2,4,0,4,0
hsbc,2,2,4,3,3,4,2,2,3,0,1,2,2,3,2,2,3,3,3,3,4,3,2,2,4,0,3,0,3,3,3,3,1,3,1,2,4,3,4,3,3,3,4,3,2,3,2
hsbc,2,0,3,1,1,3,1,1,0,0,1,2,0,1,0,0,4,2,0,2,3,3,4,4,0,0,3,0,3,2,0,4,0,3,0,0,2,3,1,1,1,0,3,1,0,2,0
hsbc,0,0,3,1,0,4,2,0,0,1,2,1,0,2,0,1,2,0,1,2,3,3,3,1,2,0,2,0,2,2,0,3,0,1,0,2,1,4,1,1,0,0,3,3,2,1,1
hsbc,3,3,4,1,4,1,3,4,2,1,1,1,2,3,2,3,3,2,3,1,4,1,1,1,3,0,1,0,1,2,0,3,3,4,3,3,1,0,4,1,1,3,1,4,0,3,2
hsbc,1,1,4,2,1,4,2,2,0,1,1,3,0,2,0,0,4,2,0,3,3,3,2,1,2,0,2,0,3,3,0,3,1,3,0,3,2,3,1,2,0,1,2,2,2,1,0
hsbc,0,2,4,4,2,0,4,2,4,1,2,2,0,2,2,2,2,4,1,4,4,4,3,0,2,0,2,0,2,4,0,4,1,2,0,2,4,4,4,0,2,2,4,0,4,0,2
hsbc,1,1,3,3,3,4,1,4,1,0,1,3,1,2,2,3,3,3,0,4,3,3,3,3,3,0,3,0,4,4,1,4,1,0,0,3,0,4,3,3,2,0,4,3,3,1,0
hsbc,2,2,3,3,2,3,3,3,2,0,2,2,1,3,3,2,3,2,2,3,2,3,2,2,2,1,2,0,3,3,1,3,2,3,1,2,2,3,3,2,2,1,3,3,4,2,1
hsbc,0,0,2,1,0,4,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,2,2,2,0,0,1,1,1,1,0,2,0,1,0,1,0,3,1,0,0,0,2,2,0,1,0
hsbc,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,2,2,1,2,2,2,1,0,0,0,2,0,2,2,0,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,1
hsbc,2,2,3,3,2,4,3,2,2,2,2,2,2,2,3,3,3,3,2,2,3,4,3,2,2,1,2,0,3,3,1,3,1,3,1,2,2,3,2,2,2,2,3,3,1,2,1
hsbc,2,3,3,1,1,3,2,2,2,1,1,3,0,3,0,0,4,3,3,3,4,3,3,2,2,0,3,0,4,3,0,3,2,3,0,3,2,4,2,2,2,1,3,2,0,2,2
hsbc,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,2,0,0,0,0,0,1,1,0,1,0,1,2,0,0,1,4,0,0,0,0,0,0,1,0
humana-inc,1,1,2,1,2,2,2,1,1,1,3,2,1,2,1,0,3,2,1,2,1,3,1,0,3,0,2,0,3,3,0,2,2,4,0,1,2,2,3,0,2,2,4,0,2,2,2
humana-inc,2,3,3,2,3,1,2,4,2,0,3,3,1,4,1,2,4,4,4,3,3,3,3,1,3,1,4,0,4,4,1,3,3,4,1,1,4,3,1,2,1,3,3,1,0,4,1
humana-inc,0,0,3,1,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,2,2,2,2,1,0,0,2,0,1,1,0,2,0,0,0,0,0,3,3,1,0,0,2,0,2,0,0
humana-inc,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,2,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
humana-inc,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,2,3,0,0,0,2,1,1,1,0
humana-inc,1,1,4,3,1,2,3,3,3,2,3,3,0,3,0,2,4,4,2,3,4,4,2,0,3,0,2,0,4,4,0,4,1,4,2,2,3,4,1,0,0,2,4,1,1,4,0
humana-inc,0,0,4,4,2,0,2,0,0,2,2,2,0,2,0,0,2,2,2,4,4,2,2,0,2,0,2,0,4,4,0,2,0,2,2,0,2,2,2,0,0,2,0,0,2,2,2
humana-inc,0,0,4,4,0,4,0,0,0,2,2,0,2,0,0,2,1,1,0,0,4,2,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,4,0,0,0,4,4,4,0,0
humana-inc,0,2,4,4,2,3,3,3,3,2,4,2,0,3,0,0,3,3,3,3,3,4,3,0,3,0,2,1,3,3,0,3,2,3,2,0,2,3,4,3,3,3,4,2,0,2,2
humana-inc,1,1,3,2,1,3,0,2,0,2,2,1,1,1,1,0,2,1,2,4,1,3,3,2,3,1,2,1,2,0,2,3,3,1,0,2,2,4,2,3,0,4,2,1,0,3,1
humana-inc,1,2,2,1,0,1,0,2,0,1,3,1,2,2,0,0,2,2,0,2,2,1,1,0,0,0,1,0,2,2,0,2,2,2,0,1,1,2,0,0,0,1,2,0,0,2,0
humana-inc,0,0,2,1,0,2,0,0,0,1,1,1,0,1,0,0,2,2,0,1,1,2,1,0,0,0,2,0,1,3,0,2,0,2,0,0,0,3,1,0,0,0,2,0,0,1,0
humana-inc,1,3,3,3,1,4,2,3,1,1,4,2,0,3,0,0,4,2,3,3,4,4,3,0,4,0,3,0,3,4,0,3,0,3,0,3,2,4,3,0,1,2,3,3,0,2,2
humana-inc,0,1,2,0,0,3,0,1,0,1,1,2,1,0,0,0,2,2,0,3,1,4,3,1,0,0,1,0,2,4,0,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0
humana-inc,1,2,2,3,2,3,2,1,2,0,2,2,1,2,2,2,3,3,2,3,3,2,3,1,2,2,1,1,2,2,1,2,2,3,1,1,2,2,4,2,1,2,2,3,0,2,1
humana-inc,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,3,0,0,0,2,0,1,2,0,3,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0
humana-inc,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humana-inc,2,1,2,2,1,4,1,2,1,1,1,2,1,1,1,2,3,2,2,2,3,3,3,1,2,1,2,0,3,3,0,3,1,3,0,2,3,3,3,1,1,1,3,2,2,2,0
humana-inc,0,0,0,2,2,3,0,2,0,1,0,2,0,0,0,1,2,2,1,2,0,3,1,0,2,0,2,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
humana-inc,1,2,4,2,0,3,0,1,0,1,3,1,0,3,0,0,4,3,1,0,3,3,3,2,1,0,2,0,4,4,0,2,0,4,0,3,0,3,3,1,3,2,4,1,0,4,0
ibm,3,2,1,3,2,4,2,1,3,2,3,3,2,2,2,2,2,3,3,4,2,3,3,1,3,1,3,1,1,3,3,2,3,2,0,1,3,2,2,2,1,2,3,3,1,2,2
ibm,1,1,1,2,1,4,1,1,3,2,2,2,1,2,2,2,2,3,1,2,2,3,2,1,2,0,2,1,2,2,2,3,2,2,1,2,1,3,3,2,3,2,3,3,2,1,2
ibm,4,4,4,4,4,2,4,4,4,2,2,4,0,4,2,4,4,4,4,4,4,4,4,0,4,0,3,0,4,4,0,4,4,4,0,4,4,4,4,0,4,4,4,1,4,4,4
ibm,0,0,3,1,1,4,3,0,1,1,0,2,0,1,0,0,4,3,0,4,4,4,2,3,1,1,2,1,2,3,1,4,1,2,0,0,0,4,4,2,0,2,3,4,3,1,1
ibm,0,0,4,2,4,4,4,0,4,2,2,4,0,0,0,4,4,4,4,4,4,4,4,0,4,0,4,1,4,4,0,4,0,4,0,2,2,4,4,2,0,4,4,4,2,2,0
ibm,0,0,3,1,0,4,0,1,0,1,0,1,0,0,0,0,2,2,2,0,3,3,3,2,1,0,1,0,2,2,0,3,0,1,0,0,0,4,4,1,0,0,2,2,0,1,0
ibm,1,1,4,4,2,4,0,1,0,2,0,3,2,2,0,0,4,4,3,3,3,4,3,3,2,0,4,1,1,4,2,4,0,4,0,1,2,4,4,1,3,3,3,2,3,2,1
ibm,0,0,3,3,1,4,1,1,1,2,0,3,0,1,1,2,3,3,2,2,4,3,4,0,2,0,3,1,4,4,0,2,0,2,0,2,1,3,4,1,1,2,4,3,1,0,0
ibm,1,1,4,3,0,4,0,1,1,1,1,3,0,1,2,3,4,2,0,4,4,4,4,3,1,0,2,0,2,2,0,4,0,2,0,3,0,4,4,2,1,2,4,4,0,2,0
ibm,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1
ibm,1,2,4,4,3,4,3,1,2,2,2,4,0,2,1,2,3,3,4,3,4,4,4,2,4,0,4,1,3,3,0,4,0,3,0,3,4,4,4,1,3,4,4,2,0,2,0
ibm,1,2,3,3,2,2,3,1,3,2,1,3,0,2,1,2,3,3,4,2,4,4,3,1,2,0,4,1,1,3,0,3,0,2,0,2,3,3,4,0,2,2,4,1,2,1,1
ibm,0,0,4,0,0,4,0,0,0,2,0,2,0,0,0,0,3,0,0,0,4,4,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0
